chr1	9050000	9060000	-0.269467
chr1	9052000	9062000	-0.231178
chr1	9054000	9064000	-0.16427
chr1	9056000	9066000	-0.111746
chr1	9058000	9068000	-0.0508906
chr1	9060000	9070000	0.00420749
chr1	9062000	9072000	0.0492931
chr1	9064000	9074000	0.117086
chr1	9066000	9076000	0.2314
chr1	9068000	9078000	0.377419
chr1	9070000	9080000	0.514839
chr1	9072000	9082000	0.571911
chr1	9074000	9084000	0.62464
chr1	9076000	9086000	0.652489
chr1	9078000	9088000	0.642646
chr1	9080000	9090000	0.600094
chr1	9082000	9092000	0.543573
chr1	9084000	9094000	0.46026
chr1	9086000	9096000	0.403679
chr1	9088000	9098000	0.363687
chr1	9090000	9100000	0.35245
chr1	9092000	9102000	0.367391
chr1	9094000	9104000	0.388567
chr1	9096000	9106000	0.43628
chr1	9098000	9108000	0.560894
chr1	9100000	9110000	0.630625
chr1	9102000	9112000	0.703877
chr1	9104000	9114000	0.791809
chr1	9106000	9116000	0.884953
chr1	9108000	9118000	0.972342
chr1	9110000	9120000	1.17067
chr1	9112000	9122000	1.40235
chr1	9114000	9124000	1.71758
chr1	9116000	9126000	1.98404
chr1	9118000	9128000	2.14189
chr1	9120000	9130000	2.17256
chr1	9122000	9132000	2.16637
chr1	9124000	9134000	2.06404
chr1	9126000	9136000	1.93032
chr1	9128000	9138000	1.88797
chr1	9130000	9140000	1.90205
chr1	9132000	9142000	1.91365
chr1	9134000	9144000	1.93905
chr1	9136000	9146000	1.9404
chr1	9138000	9148000	1.94493
chr1	9140000	9150000	1.96719
chr1	9142000	9152000	1.97601
chr1	9144000	9154000	2.01711
chr1	9146000	9156000	2.09419
chr1	9148000	9158000	2.1492
chr1	9150000	9160000	2.22247
chr1	9152000	9162000	2.16634
chr1	9154000	9164000	2.12188
chr1	9156000	9166000	2.06457
chr1	9158000	9168000	1.97068
chr1	9160000	9170000	1.8425
chr1	9162000	9172000	1.71685
chr1	9164000	9174000	1.67993
chr1	9166000	9176000	1.68113
chr1	9168000	9178000	1.65326
chr1	9170000	9180000	1.57694
chr1	9172000	9182000	1.40385
chr1	9174000	9184000	1.27871
chr1	9176000	9186000	1.15061
chr1	9178000	9188000	1.05768
chr1	9180000	9190000	1.06446
chr1	9182000	9192000	1.08446
chr1	9184000	9194000	1.08103
chr1	9186000	9196000	1.07153
chr1	9188000	9198000	1.09335
chr1	9190000	9200000	1.12208
chr1	9192000	9202000	1.12984
chr1	9194000	9204000	1.03526
chr1	9196000	9206000	0.913967
chr1	9198000	9208000	0.825113
chr1	9200000	9210000	0.782826
chr1	9202000	9212000	0.759338
chr1	9204000	9214000	0.765466
chr1	9206000	9216000	0.760056
chr1	9208000	9218000	0.746504
chr1	9210000	9220000	0.663382
chr1	9212000	9222000	0.565401
chr1	9214000	9224000	0.549816
chr1	9216000	9226000	0.542301
chr1	9218000	9228000	0.579514
chr1	9220000	9230000	0.678656
chr1	9222000	9232000	0.737622
chr1	9224000	9234000	0.765948
chr1	9226000	9236000	0.813363
chr1	9228000	9238000	0.88878
chr1	9230000	9240000	0.867098
chr1	9232000	9242000	0.856763
chr1	9234000	9244000	0.851853
chr1	9236000	9246000	0.840437
chr1	9238000	9248000	0.830791
chr1	9240000	9250000	0.803312
chr1	9242000	9252000	0.801052
chr1	9244000	9254000	0.802866
chr1	9246000	9256000	0.84245
chr1	9248000	9258000	0.870678
chr1	9250000	9260000	0.899741
chr1	9252000	9262000	0.910302
chr1	9254000	9264000	0.90567
chr1	9256000	9266000	0.872813
chr1	9258000	9268000	0.830168
chr1	9260000	9270000	0.755526
chr1	9262000	9272000	0.630662
chr1	9264000	9274000	0.446238
chr1	9266000	9276000	0.300234
chr1	9268000	9278000	0.214028
chr1	9270000	9280000	0.177235
chr1	9272000	9282000	0.101986
chr1	9274000	9284000	-0.0163657
chr1	9276000	9286000	-0.106524
chr1	9278000	9288000	-0.198483
chr1	9280000	9290000	-0.271204
chr1	9282000	9292000	-0.307094
chr1	9284000	9294000	-0.318794
chr1	9286000	9296000	-0.316334
chr1	9288000	9298000	-0.355917
chr1	9290000	9300000	-0.305207
chr1	9292000	9302000	-0.170957
chr1	9294000	9304000	-0.0695848
chr1	9296000	9306000	0.135312
chr1	9298000	9308000	0.390679
chr1	9300000	9310000	0.587249
chr1	9302000	9312000	0.815265
chr1	9304000	9314000	0.877295
chr1	9306000	9316000	0.88119
chr1	9308000	9318000	0.843624
chr1	9310000	9320000	0.780045
chr1	9312000	9322000	0.615944
chr1	9314000	9324000	0.589623
chr1	9316000	9326000	0.519662
chr1	9318000	9328000	0.421482
chr1	9320000	9330000	0.347491
chr1	9322000	9332000	0.276177
chr1	9324000	9334000	0.147999
chr1	9326000	9336000	0.111607
chr1	9328000	9338000	0.10475
chr1	9330000	9340000	0.143999
chr1	9332000	9342000	0.208536
chr1	9334000	9344000	0.256599
chr1	9336000	9346000	0.335082
chr1	9338000	9348000	0.395225
chr1	9340000	9350000	0.454177
chr1	9342000	9352000	0.508177
chr1	9344000	9354000	0.531618
chr1	9346000	9356000	0.502315
chr1	9348000	9358000	0.469294
chr1	9350000	9360000	0.455428
chr1	9352000	9362000	0.435974
chr1	9354000	9364000	0.429711
chr1	9356000	9366000	0.480946
chr1	9358000	9368000	0.575013
chr1	9360000	9370000	0.658905
chr1	9362000	9372000	0.7
chr1	9364000	9374000	0.730756
chr1	9366000	9376000	0.763193
chr1	9368000	9378000	0.725513
chr1	9370000	9380000	0.6697
chr1	9372000	9382000	0.666711
chr1	9374000	9384000	0.654605
chr1	9376000	9386000	0.726629
chr1	9378000	9388000	0.764313
chr1	9380000	9390000	0.790973
chr1	9382000	9392000	0.815405
chr1	9384000	9394000	0.796353
chr1	9386000	9396000	0.760359
chr1	9388000	9398000	0.73403
chr1	9390000	9400000	0.728819
chr1	9392000	9402000	0.702551
chr1	9394000	9404000	0.7377
chr1	9396000	9406000	0.832019
chr1	9398000	9408000	0.922546
chr1	9400000	9410000	1.06406
chr1	9402000	9412000	1.16994
chr1	9404000	9414000	1.3197
chr1	9406000	9416000	1.41686
chr1	9408000	9418000	1.48103
chr1	9410000	9420000	1.54527
chr1	9412000	9422000	1.61132
chr1	9414000	9424000	1.5979
chr1	9416000	9426000	1.54012
chr1	9418000	9428000	1.42046
chr1	9420000	9430000	1.3305
chr1	9422000	9432000	1.28022
chr1	9424000	9434000	1.25544
chr1	9426000	9436000	1.21133
chr1	9428000	9438000	1.2508
chr1	9430000	9440000	1.29232
chr1	9432000	9442000	1.41086
chr1	9434000	9444000	1.52678
chr1	9436000	9446000	1.6652
chr1	9438000	9448000	1.75596
chr1	9440000	9450000	1.80223
chr1	9442000	9452000	1.84888
chr1	9444000	9454000	1.9749
chr1	9446000	9456000	2.03807
chr1	9448000	9458000	2.13467
chr1	9450000	9460000	2.15221
chr1	9452000	9462000	2.15178
chr1	9454000	9464000	2.03765
chr1	9456000	9466000	1.99407
chr1	9458000	9468000	1.97081
chr1	9460000	9470000	1.98478
chr1	9462000	9472000	1.99783
chr1	9464000	9474000	1.9818
chr1	9466000	9476000	2.01496
chr1	9468000	9478000	2.02901
chr1	9470000	9480000	2.0389
chr1	9472000	9482000	2.0446
chr1	9474000	9484000	2.08499
chr1	9476000	9486000	2.04421
chr1	9478000	9488000	2.0084
chr1	9480000	9490000	1.96919
chr1	9482000	9492000	1.91961
chr1	9484000	9494000	1.84298
chr1	9486000	9496000	1.77835
chr1	9488000	9498000	1.72418
chr1	9490000	9500000	1.75515
chr1	9492000	9502000	1.82141
chr1	9494000	9504000	1.89405
chr1	9496000	9506000	1.88182
chr1	9498000	9508000	1.9026
chr1	9500000	9510000	1.8868
chr1	9502000	9512000	1.83568
chr1	9504000	9514000	1.76807
chr1	9506000	9516000	1.8342
chr1	9508000	9518000	1.87673
chr1	9510000	9520000	1.90796
chr1	9512000	9522000	1.95378
chr1	9514000	9524000	2.01016
chr1	9516000	9526000	2.03469
chr1	9518000	9528000	2.04459
chr1	9520000	9530000	2.08642
chr1	9522000	9532000	2.1564
chr1	9524000	9534000	2.20379
chr1	9526000	9536000	2.26429
chr1	9528000	9538000	2.30854
chr1	9530000	9540000	2.27218
chr1	9532000	9542000	2.23125
chr1	9534000	9544000	2.1802
chr1	9536000	9546000	2.07392
chr1	9538000	9548000	2.00615
chr1	9540000	9550000	2.00041
chr1	9542000	9552000	1.92172
chr1	9544000	9554000	1.83179
chr1	9546000	9556000	1.8022
chr1	9548000	9558000	1.78122
chr1	9550000	9560000	1.84757
chr1	9552000	9562000	1.97069
chr1	9554000	9564000	2.1126
chr1	9556000	9566000	2.19258
chr1	9558000	9568000	2.18138
chr1	9560000	9570000	2.15066
chr1	9562000	9572000	2.23585
chr1	9564000	9574000	2.32472
chr1	9566000	9576000	2.47139
chr1	9568000	9578000	2.55944
chr1	9570000	9580000	2.63024
chr1	9572000	9582000	2.67944
chr1	9574000	9584000	2.71079
chr1	9576000	9586000	2.70785
chr1	9578000	9588000	2.69453
chr1	9580000	9590000	2.67469
chr1	9582000	9592000	2.69958
chr1	9584000	9594000	2.68467
chr1	9586000	9596000	2.60266
chr1	9588000	9598000	2.50585
chr1	9590000	9600000	2.40762
chr1	9592000	9602000	2.25572
chr1	9594000	9604000	2.13931
chr1	9596000	9606000	2.04901
chr1	9598000	9608000	2.02983
chr1	9600000	9610000	2.00622
chr1	9602000	9612000	1.90628
chr1	9604000	9614000	1.85064
chr1	9606000	9616000	1.85747
chr1	9608000	9618000	1.89712
chr1	9610000	9620000	1.91718
chr1	9612000	9622000	1.93531
chr1	9614000	9624000	2.03364
chr1	9616000	9626000	2.11273
chr1	9618000	9628000	2.19516
chr1	9620000	9630000	2.2981
chr1	9622000	9632000	2.37509
chr1	9624000	9634000	2.43164
chr1	9626000	9636000	2.50253
chr1	9628000	9638000	2.51636
chr1	9630000	9640000	2.5062
chr1	9632000	9642000	2.50255
chr1	9634000	9644000	2.4859
chr1	9636000	9646000	2.42126
chr1	9638000	9648000	2.40053
chr1	9640000	9650000	2.35934
chr1	9642000	9652000	2.29569
chr1	9644000	9654000	2.14413
chr1	9646000	9656000	1.98077
chr1	9648000	9658000	1.82111
chr1	9650000	9660000	1.79576
chr1	9652000	9662000	1.88188
chr1	9654000	9664000	2.00541
chr1	9656000	9666000	2.21458
chr1	9658000	9668000	2.40894
chr1	9660000	9670000	2.56703
chr1	9662000	9672000	2.66006
chr1	9664000	9674000	2.69438
chr1	9666000	9676000	2.80707
chr1	9668000	9678000	2.893
chr1	9670000	9680000	2.91449
chr1	9672000	9682000	2.92739
chr1	9674000	9684000	2.92068
chr1	9676000	9686000	2.88215
chr1	9678000	9688000	2.87546
chr1	9680000	9690000	2.83229
chr1	9682000	9692000	2.80795
chr1	9684000	9694000	2.81557
chr1	9686000	9696000	2.80323
chr1	9688000	9698000	2.76095
chr1	9690000	9700000	2.7383
chr1	9692000	9702000	2.7463
chr1	9694000	9704000	2.71775
chr1	9696000	9706000	2.73554
chr1	9698000	9708000	2.75301
chr1	9700000	9710000	2.74817
chr1	9702000	9712000	2.51358
chr1	9704000	9714000	2.5505
chr1	9706000	9716000	2.50979
chr1	9708000	9718000	2.48769
chr1	9710000	9720000	2.46202
chr1	9712000	9722000	2.58039
chr1	9714000	9724000	2.5073
chr1	9716000	9726000	2.49165
chr1	9718000	9728000	2.44466
chr1	9720000	9730000	2.36637
chr1	9722000	9732000	2.32308
chr1	9724000	9734000	2.31398
chr1	9726000	9736000	2.32844
chr1	9728000	9738000	2.31754
chr1	9730000	9740000	2.2883
chr1	9732000	9742000	2.25151
chr1	9734000	9744000	2.22224
chr1	9736000	9746000	2.11847
chr1	9738000	9748000	2.0481
chr1	9740000	9750000	1.96489
chr1	9742000	9752000	1.90185
chr1	9744000	9754000	1.82357
chr1	9746000	9756000	1.77218
chr1	9748000	9758000	1.61674
chr1	9750000	9760000	1.49308
chr1	9752000	9762000	1.3175
chr1	9754000	9764000	1.17784
chr1	9756000	9766000	1.0564
chr1	9758000	9768000	0.988674
chr1	9760000	9770000	0.893524
chr1	9762000	9772000	0.76917
chr1	9764000	9774000	0.686432
chr1	9766000	9776000	0.68742
chr1	9768000	9778000	0.747879
chr1	9770000	9780000	0.789156
chr1	9772000	9782000	0.89771
chr1	9774000	9784000	0.974186
chr1	9776000	9786000	0.925646
chr1	9778000	9788000	0.811108
chr1	9780000	9790000	0.73024
chr1	9782000	9792000	0.597293
chr1	9784000	9794000	0.534222
chr1	9786000	9796000	0.446703
chr1	9788000	9798000	0.416434
chr1	9790000	9800000	0.379561
chr1	9792000	9802000	0.354549
chr1	9794000	9804000	0.32761
chr1	9796000	9806000	0.341258
chr1	9798000	9808000	0.286781
chr1	9800000	9810000	0.279468
chr1	9802000	9812000	0.342947
chr1	9804000	9814000	0.386495
chr1	9806000	9816000	0.419446
chr1	9808000	9818000	0.517472
chr1	9810000	9820000	0.522042
chr1	9812000	9822000	0.502996
chr1	9814000	9824000	0.558863
chr1	9816000	9826000	0.615184
chr1	9818000	9828000	0.639496
chr1	9820000	9830000	0.790679
chr1	9822000	9832000	0.891164
chr1	9824000	9834000	0.882124
chr1	9826000	9836000	0.882345
chr1	9828000	9838000	0.888451
chr1	9830000	9840000	0.767005
chr1	9832000	9842000	0.675554
chr1	9834000	9844000	0.642231
chr1	9836000	9846000	0.542976
chr1	9838000	9848000	0.485807
chr1	9840000	9850000	0.457204
chr1	9842000	9852000	0.454982
chr1	9844000	9854000	0.445628
chr1	9846000	9856000	0.456126
chr1	9848000	9858000	0.451761
chr1	9850000	9860000	0.465015
chr1	9852000	9862000	0.502321
chr1	9854000	9864000	0.504409
chr1	9856000	9866000	0.496145
chr1	9858000	9868000	0.539085
chr1	9860000	9870000	0.563132
chr1	9862000	9872000	0.589136
chr1	9864000	9874000	0.62223
chr1	9866000	9876000	0.689048
chr1	9868000	9878000	0.770067
chr1	9870000	9880000	0.790133
chr1	9872000	9882000	0.795613
chr1	9874000	9884000	0.824039
chr1	9876000	9886000	0.814036
chr1	9878000	9888000	0.749587
chr1	9880000	9890000	0.707008
chr1	9882000	9892000	0.572545
chr1	9884000	9894000	0.431068
chr1	9886000	9896000	0.329796
chr1	9888000	9898000	0.307612
chr1	9890000	9900000	0.193346
chr1	9892000	9902000	0.174986
chr1	9894000	9904000	0.182294
chr1	9896000	9906000	0.189753
chr1	9898000	9908000	0.16436
chr1	9900000	9910000	0.220851
chr1	9902000	9912000	0.216266
chr1	9904000	9914000	0.1751
chr1	9906000	9916000	0.18083
chr1	9908000	9918000	0.1854
chr1	9910000	9920000	0.193145
chr1	9912000	9922000	0.150587
chr1	9914000	9924000	0.111373
chr1	9916000	9926000	0.0610332
chr1	9918000	9928000	0.021572
chr1	9920000	9930000	0.00917588
chr1	9922000	9932000	0.027019
chr1	9924000	9934000	0.0834144
chr1	9926000	9936000	0.155068
chr1	9928000	9938000	0.285689
chr1	9930000	9940000	0.452128
chr1	9932000	9942000	0.52747
chr1	9934000	9944000	0.54257
chr1	9936000	9946000	0.528358
chr1	9938000	9948000	0.51114
chr1	9940000	9950000	0.400083
chr1	9942000	9952000	0.307409
chr1	9944000	9954000	0.389513
chr1	9946000	9956000	0.515069
chr1	9948000	9958000	0.464356
chr1	9950000	9960000	0.393536
chr1	9952000	9962000	0.348262
chr1	9954000	9964000	0.285066
chr1	9956000	9966000	0.195635
chr1	9958000	9968000	0.193015
chr1	9960000	9970000	0.241942
chr1	9962000	9972000	0.285119
chr1	9964000	9974000	0.282548
chr1	9966000	9976000	0.337907
chr1	9968000	9978000	0.506588
chr1	9970000	9980000	0.651035
chr1	9972000	9982000	0.601997
chr1	9974000	9984000	0.611217
chr1	9976000	9986000	0.596846
chr1	9978000	9988000	0.559522
chr1	9980000	9990000	0.484045
chr1	9982000	9992000	0.463516
chr1	9984000	9994000	0.407508
chr1	9986000	9996000	0.369592
chr1	9988000	9998000	0.35572
chr1	9990000	10000000	0.37438
chr1	9992000	10002000	0.390722
chr1	9994000	10004000	0.394754
chr1	9996000	10006000	0.414267
chr1	9998000	10008000	0.300539
chr1	10000000	10010000	0.167757
chr1	10002000	10012000	0.0156596
chr1	10004000	10014000	-0.116378
chr1	10006000	10016000	-0.215163
chr1	10008000	10018000	-0.164048
chr1	10010000	10020000	-0.04398
chr1	10012000	10022000	0.0970525
chr1	10014000	10024000	0.168295
chr1	10016000	10026000	0.167592
chr1	10018000	10028000	0.245127
chr1	10020000	10030000	0.354592
chr1	10022000	10032000	0.409469
chr1	10024000	10034000	0.445804
chr1	10026000	10036000	0.538703
chr1	10028000	10038000	0.461585
chr1	10030000	10040000	0.342759
chr1	10032000	10042000	0.219619
chr1	10034000	10044000	0.111715
chr1	10036000	10046000	-0.00676215
chr1	10038000	10048000	-0.104477
chr1	10040000	10050000	-0.121048
chr1	10042000	10052000	-0.0819765
chr1	10044000	10054000	-0.0429837
chr1	10046000	10056000	0.0249897
chr1	10048000	10058000	0.151492
chr1	10050000	10060000	0.297336
chr1	10052000	10062000	0.461987
chr1	10054000	10064000	0.587298
chr1	10056000	10066000	0.613478
chr1	10058000	10068000	0.595132
chr1	10060000	10070000	0.547951
chr1	10062000	10072000	0.492518
chr1	10064000	10074000	0.401901
chr1	10066000	10076000	0.298845
chr1	10068000	10078000	0.131624
chr1	10070000	10080000	0.0284824
chr1	10072000	10082000	-0.0509534
chr1	10074000	10084000	-0.0341529
chr1	10076000	10086000	0.0253315
chr1	10078000	10088000	0.1221
chr1	10080000	10090000	0.180984
chr1	10082000	10092000	0.22984
chr1	10084000	10094000	0.260408
chr1	10086000	10096000	0.257913
chr1	10088000	10098000	0.232234
chr1	10090000	10100000	0.23699
chr1	10092000	10102000	0.204176
chr1	10094000	10104000	0.194665
chr1	10096000	10106000	0.190048
chr1	10098000	10108000	0.198397
chr1	10100000	10110000	0.214985
chr1	10102000	10112000	0.255215
chr1	10104000	10114000	0.300674
chr1	10106000	10116000	0.435599
chr1	10108000	10118000	0.50352
chr1	10110000	10120000	0.525845
chr1	10112000	10122000	0.580262
chr1	10114000	10124000	0.614108
chr1	10116000	10126000	0.577169
chr1	10118000	10128000	0.610697
chr1	10120000	10130000	0.593403
chr1	10122000	10132000	0.565945
chr1	10124000	10134000	0.505213
chr1	10126000	10136000	0.48379
chr1	10128000	10138000	0.430533
chr1	10130000	10140000	0.375777
chr1	10132000	10142000	0.366273
chr1	10134000	10144000	0.41633
chr1	10136000	10146000	0.428555
chr1	10138000	10148000	0.404636
chr1	10140000	10150000	0.436655
chr1	10142000	10152000	0.457651
chr1	10144000	10154000	0.474112
chr1	10146000	10156000	0.492371
chr1	10148000	10158000	0.527806
chr1	10150000	10160000	0.569495
chr1	10152000	10162000	0.569067
chr1	10154000	10164000	0.532248
chr1	10156000	10166000	0.535494
chr1	10158000	10168000	0.506252
chr1	10160000	10170000	0.398034
chr1	10162000	10172000	0.346707
chr1	10164000	10174000	0.369289
chr1	10166000	10176000	0.311369
chr1	10168000	10178000	0.28548
chr1	10170000	10180000	0.328125
chr1	10172000	10182000	0.356442
chr1	10174000	10184000	0.358123
chr1	10176000	10186000	0.435829
chr1	10178000	10188000	0.515879
chr1	10180000	10190000	0.500093
chr1	10182000	10192000	0.468696
chr1	10184000	10194000	0.456318
chr1	10186000	10196000	0.423827
chr1	10188000	10198000	0.338817
chr1	10190000	10200000	0.313193
chr1	10192000	10202000	0.343837
chr1	10194000	10204000	0.354992
chr1	10196000	10206000	0.418133
chr1	10198000	10208000	0.497712
chr1	10200000	10210000	0.527351
chr1	10202000	10212000	0.471024
chr1	10204000	10214000	0.439116
chr1	10206000	10216000	0.380883
chr1	10208000	10218000	0.38095
chr1	10210000	10220000	0.429015
chr1	10212000	10222000	0.495548
chr1	10214000	10224000	0.494565
chr1	10216000	10226000	0.503797
chr1	10218000	10228000	0.462253
chr1	10220000	10230000	0.383194
chr1	10222000	10232000	0.329953
chr1	10224000	10234000	0.27834
chr1	10226000	10236000	0.185554
chr1	10228000	10238000	0.123755
chr1	10230000	10240000	0.115247
chr1	10232000	10242000	0.141866
chr1	10234000	10244000	0.241778
chr1	10236000	10246000	0.301033
chr1	10238000	10248000	0.331469
chr1	10240000	10250000	0.359282
chr1	10242000	10252000	0.350713
chr1	10244000	10254000	0.343976
chr1	10246000	10256000	0.346284
chr1	10248000	10258000	0.395255
chr1	10250000	10260000	0.416185
chr1	10252000	10262000	0.444343
chr1	10254000	10264000	0.392749
chr1	10256000	10266000	0.344745
chr1	10258000	10268000	0.359743
chr1	10260000	10270000	0.374939
chr1	10262000	10272000	0.416823
chr1	10264000	10274000	0.52188
chr1	10266000	10276000	0.585923
chr1	10268000	10278000	0.606731
chr1	10270000	10280000	0.645334
chr1	10272000	10282000	0.715675
chr1	10274000	10284000	0.733303
chr1	10276000	10286000	0.789766
chr1	10278000	10288000	0.849921
chr1	10280000	10290000	0.838354
chr1	10282000	10292000	0.82496
chr1	10284000	10294000	0.830471
chr1	10286000	10296000	0.816504
chr1	10288000	10298000	0.802014
chr1	10290000	10300000	0.800289
chr1	10292000	10302000	0.79171
chr1	10294000	10304000	0.738111
