chr1	8577000	8580000	LD	WJ	1	22	22	LD_WJ
chr1	8577000	8580000	TN	WB	1	45	45	TN_WB
chr1	8577000	8580000	TN	WJ	2	55	27.5	TN_WJ
chr1	8577000	8580000	TN	WY	2	55	27.5	TN_WY
chr1	8577000	8580000	TN	WZ	2	64	32	TN_WZ
chr1	8577000	8580000	WB	WZ	1	68	68	WB_WZ
chr1	8577000	8580000	WJ	WY	1	24	24	WJ_WY
chr1	8577000	8580000	WJ	WZ	1	29	29	WJ_WZ
chr1	8577000	8580000	WY	WZ	3	248	82.6667	WY_WZ
chr1	8578000	8581000	CB	CK	4	128	32	CB_CK
chr1	8578000	8581000	CB	CU3	3	23	7.66667	CB_CU3
chr1	8578000	8581000	CB	LA	2	222	111	CB_LA
chr1	8578000	8581000	CB	LD	3	299	99.6667	CB_LD
chr1	8578000	8581000	CB	TN	1	30	30	CB_TN
chr1	8578000	8581000	CB	WB	3	222	74	CB_WB
chr1	8578000	8581000	CB	WJ	1	33	33	CB_WJ
chr1	8578000	8581000	CB	WY	1	106	106	CB_WY
chr1	8578000	8581000	CB	WZ	2	197	98.5	CB_WZ
chr1	8578000	8581000	CK	CU3	8	75	9.375	CK_CU3
chr1	8578000	8581000	CK	LA	5	172	34.4	CK_LA
chr1	8578000	8581000	CK	LD	3	181	60.3333	CK_LD
chr1	8578000	8581000	CK	TN	2	32	16	CK_TN
chr1	8578000	8581000	CK	WB	2	44	22	CK_WB
chr1	8578000	8581000	CK	WJ	1	14	14	CK_WJ
chr1	8578000	8581000	CK	WY	2	45	22.5	CK_WY
chr1	8578000	8581000	CK	WZ	3	66	22	CK_WZ
chr1	8578000	8581000	CU3	LA	3	38	12.6667	CU3_LA
chr1	8578000	8581000	CU3	TN	5	71	14.2	CU3_TN
chr1	8578000	8581000	CU3	WB	5	99	19.8	CU3_WB
chr1	8578000	8581000	CU3	WJ	6	78	13	CU3_WJ
chr1	8578000	8581000	CU3	WY	2	17	8.5	CU3_WY
chr1	8578000	8581000	CU3	WZ	3	20	6.66667	CU3_WZ
chr1	8578000	8581000	LA	LD	4	540	135	LA_LD
chr1	8578000	8581000	LA	TN	1	22	22	LA_TN
chr1	8578000	8581000	LA	WB	4	224	56	LA_WB
chr1	8578000	8581000	LA	WJ	3	71	23.6667	LA_WJ
chr1	8578000	8581000	LA	WY	4	358	89.5	LA_WY
chr1	8578000	8581000	LA	WZ	5	447	89.4	LA_WZ
chr1	8578000	8581000	LD	WB	3	117	39	LD_WB
chr1	8578000	8581000	LD	WJ	1	22	22	LD_WJ
chr1	8578000	8581000	TN	WB	2	84	42	TN_WB
chr1	8578000	8581000	TN	WJ	2	55	27.5	TN_WJ
chr1	8578000	8581000	TN	WY	2	55	27.5	TN_WY
chr1	8578000	8581000	TN	WZ	2	64	32	TN_WZ
chr1	8578000	8581000	WB	WJ	1	43	43	WB_WJ
chr1	8578000	8581000	WB	WY	2	119	59.5	WB_WY
chr1	8578000	8581000	WB	WZ	2	121	60.5	WB_WZ
chr1	8578000	8581000	WJ	WY	1	24	24	WJ_WY
chr1	8578000	8581000	WJ	WZ	1	29	29	WJ_WZ
chr1	8578000	8581000	WY	WZ	3	248	82.6667	WY_WZ
chr1	8579000	8582000	CB	CK	6	191	31.8333	CB_CK
chr1	8579000	8582000	CB	CU3	4	30	7.5	CB_CU3
chr1	8579000	8582000	CB	LA	2	222	111	CB_LA
chr1	8579000	8582000	CB	LD	4	392	98	CB_LD
chr1	8579000	8582000	CB	TN	4	129	32.25	CB_TN
chr1	8579000	8582000	CB	WB	6	424	70.6667	CB_WB
chr1	8579000	8582000	CB	WJ	4	139	34.75	CB_WJ
chr1	8579000	8582000	CB	WY	4	423	105.75	CB_WY
chr1	8579000	8582000	CB	WZ	2	197	98.5	CB_WZ
chr1	8579000	8582000	CK	CU3	11	113	10.2727	CK_CU3
chr1	8579000	8582000	CK	LA	5	172	34.4	CK_LA
chr1	8579000	8582000	CK	LD	3	181	60.3333	CK_LD
chr1	8579000	8582000	CK	TN	4	78	19.5	CK_TN
chr1	8579000	8582000	CK	WB	4	90	22.5	CK_WB
chr1	8579000	8582000	CK	WJ	4	88	22	CK_WJ
chr1	8579000	8582000	CK	WY	3	70	23.3333	CK_WY
chr1	8579000	8582000	CK	WZ	4	91	22.75	CK_WZ
chr1	8579000	8582000	CU3	LA	4	46	11.5	CU3_LA
chr1	8579000	8582000	CU3	TN	6	86	14.3333	CU3_TN
chr1	8579000	8582000	CU3	WB	6	114	19	CU3_WB
chr1	8579000	8582000	CU3	WJ	7	93	13.2857	CU3_WJ
chr1	8579000	8582000	CU3	WY	4	28	7	CU3_WY
chr1	8579000	8582000	CU3	WZ	5	25	5	CU3_WZ
chr1	8579000	8582000	LA	LD	5	665	133	LA_LD
chr1	8579000	8582000	LA	TN	1	22	22	LA_TN
chr1	8579000	8582000	LA	WB	4	224	56	LA_WB
chr1	8579000	8582000	LA	WJ	3	71	23.6667	LA_WJ
chr1	8579000	8582000	LA	WY	4	358	89.5	LA_WY
chr1	8579000	8582000	LA	WZ	5	447	89.4	LA_WZ
chr1	8579000	8582000	LD	WB	3	117	39	LD_WB
chr1	8579000	8582000	LD	WJ	1	22	22	LD_WJ
chr1	8579000	8582000	TN	WB	4	154	38.5	TN_WB
chr1	8579000	8582000	TN	WJ	3	101	33.6667	TN_WJ
chr1	8579000	8582000	TN	WY	4	107	26.75	TN_WY
chr1	8579000	8582000	TN	WZ	3	96	32	TN_WZ
chr1	8579000	8582000	WB	WJ	4	170	42.5	WB_WJ
chr1	8579000	8582000	WB	WY	5	281	56.2	WB_WY
chr1	8579000	8582000	WB	WZ	3	172	57.3333	WB_WZ
chr1	8579000	8582000	WJ	WY	4	99	24.75	WJ_WY
chr1	8579000	8582000	WJ	WZ	4	119	29.75	WJ_WZ
chr1	8579000	8582000	WY	WZ	3	248	82.6667	WY_WZ
chr1	8580000	8583000	CB	CK	5	158	31.6	CB_CK
chr1	8580000	8583000	CB	CU3	3	23	7.66667	CB_CU3
chr1	8580000	8583000	CB	LA	1	109	109	CB_LA
chr1	8580000	8583000	CB	LD	3	282	94	CB_LD
chr1	8580000	8583000	CB	TN	4	129	32.25	CB_TN
chr1	8580000	8583000	CB	WB	6	411	68.5	CB_WB
chr1	8580000	8583000	CB	WJ	4	139	34.75	CB_WJ
chr1	8580000	8583000	CB	WY	4	423	105.75	CB_WY
chr1	8580000	8583000	CB	WZ	1	98	98	CB_WZ
chr1	8580000	8583000	CK	CU3	7	81	11.5714	CK_CU3
chr1	8580000	8583000	CK	LA	4	132	33	CK_LA
chr1	8580000	8583000	CK	LD	2	110	55	CK_LD
chr1	8580000	8583000	CK	TN	3	63	21	CK_TN
chr1	8580000	8583000	CK	WB	4	90	22.5	CK_WB
chr1	8580000	8583000	CK	WJ	4	88	22	CK_WJ
chr1	8580000	8583000	CK	WY	2	48	24	CK_WY
chr1	8580000	8583000	CK	WZ	2	48	24	CK_WZ
chr1	8580000	8583000	CU3	LA	3	31	10.3333	CU3_LA
chr1	8580000	8583000	CU3	LD	1	31	31	CU3_LD
chr1	8580000	8583000	CU3	TN	4	58	14.5	CU3_TN
chr1	8580000	8583000	CU3	WB	6	103	17.1667	CU3_WB
chr1	8580000	8583000	CU3	WJ	5	79	15.8	CU3_WJ
chr1	8580000	8583000	CU3	WY	6	34	5.66667	CU3_WY
chr1	8580000	8583000	CU3	WZ	5	20	4	CU3_WZ
chr1	8580000	8583000	LA	LD	3	387	129	LA_LD
chr1	8580000	8583000	LA	TN	1	22	22	LA_TN
chr1	8580000	8583000	LA	WB	4	224	56	LA_WB
chr1	8580000	8583000	LA	WJ	2	46	23	LA_WJ
chr1	8580000	8583000	LA	WY	3	259	86.3333	LA_WY
chr1	8580000	8583000	LA	WZ	5	434	86.8	LA_WZ
chr1	8580000	8583000	LD	WB	3	123	41	LD_WB
chr1	8580000	8583000	LD	WJ	1	22	22	LD_WJ
chr1	8580000	8583000	LD	WY	1	54	54	LD_WY
chr1	8580000	8583000	TN	WB	4	154	38.5	TN_WB
chr1	8580000	8583000	TN	WJ	3	101	33.6667	TN_WJ
chr1	8580000	8583000	TN	WY	3	80	26.6667	TN_WY
chr1	8580000	8583000	TN	WZ	2	65	32.5	TN_WZ
chr1	8580000	8583000	WB	WJ	5	215	43	WB_WJ
chr1	8580000	8583000	WB	WY	6	333	55.5	WB_WY
chr1	8580000	8583000	WB	WZ	4	222	55.5	WB_WZ
chr1	8580000	8583000	WJ	WY	5	125	25	WJ_WY
chr1	8580000	8583000	WJ	WZ	5	150	30	WJ_WZ
chr1	8580000	8583000	WY	WZ	5	416	83.2	WY_WZ
chr1	8581000	8584000	CB	CK	4	127	31.75	CB_CK
chr1	8581000	8584000	CB	CU3	4	30	7.5	CB_CU3
chr1	8581000	8584000	CB	LA	1	109	109	CB_LA
chr1	8581000	8584000	CB	LD	2	187	93.5	CB_LD
chr1	8581000	8584000	CB	TN	5	165	33	CB_TN
chr1	8581000	8584000	CB	WB	6	395	65.8333	CB_WB
chr1	8581000	8584000	CB	WJ	4	139	34.75	CB_WJ
chr1	8581000	8584000	CB	WY	4	423	105.75	CB_WY
chr1	8581000	8584000	CB	WZ	1	98	98	CB_WZ
chr1	8581000	8584000	CK	CU3	5	63	12.6	CK_CU3
chr1	8581000	8584000	CK	LA	1	27	27	CK_LA
chr1	8581000	8584000	CK	LD	1	41	41	CK_LD
chr1	8581000	8584000	CK	TN	4	93	23.25	CK_TN
chr1	8581000	8584000	CK	WB	4	88	22	CK_WB
chr1	8581000	8584000	CK	WJ	4	88	22	CK_WJ
chr1	8581000	8584000	CK	WY	2	48	24	CK_WY
chr1	8581000	8584000	CK	WZ	4	92	23	CK_WZ
chr1	8581000	8584000	CU3	LA	3	27	9	CU3_LA
chr1	8581000	8584000	CU3	LD	1	31	31	CU3_LD
chr1	8581000	8584000	CU3	TN	6	94	15.6667	CU3_TN
chr1	8581000	8584000	CU3	WB	5	74	14.8	CU3_WB
chr1	8581000	8584000	CU3	WJ	5	78	15.6	CU3_WJ
chr1	8581000	8584000	CU3	WY	5	23	4.6	CU3_WY
chr1	8581000	8584000	CU3	WZ	4	12	3	CU3_WZ
chr1	8581000	8584000	LA	LD	2	254	127	LA_LD
chr1	8581000	8584000	LA	TN	1	22	22	LA_TN
chr1	8581000	8584000	LA	WB	2	87	43.5	LA_WB
chr1	8581000	8584000	LA	WJ	1	22	22	LA_WJ
chr1	8581000	8584000	LA	WY	2	170	85	LA_WY
chr1	8581000	8584000	LA	WZ	6	491	81.8333	LA_WZ
chr1	8581000	8584000	LD	WB	2	84	42	LD_WB
chr1	8581000	8584000	LD	WJ	1	22	22	LD_WJ
chr1	8581000	8584000	LD	WY	1	54	54	LD_WY
chr1	8581000	8584000	TN	WB	5	185	37	TN_WB
chr1	8581000	8584000	TN	WJ	4	145	36.25	TN_WJ
chr1	8581000	8584000	TN	WY	3	80	26.6667	TN_WY
chr1	8581000	8584000	TN	WZ	5	158	31.6	TN_WZ
chr1	8581000	8584000	WB	WJ	6	258	43	WB_WJ
chr1	8581000	8584000	WB	WY	6	313	52.1667	WB_WY
chr1	8581000	8584000	WB	WZ	7	334	47.7143	WB_WZ
chr1	8581000	8584000	WJ	WY	5	125	25	WJ_WY
chr1	8581000	8584000	WJ	WZ	7	206	29.4286	WJ_WZ
chr1	8581000	8584000	WY	WZ	7	569	81.2857	WY_WZ
chr1	8582000	8585000	CB	CK	1	36	36	CB_CK
chr1	8582000	8585000	CB	CU3	2	15	7.5	CB_CU3
chr1	8582000	8585000	CB	LA	2	220	110	CB_LA
chr1	8582000	8585000	CB	LD	1	93	93	CB_LD
chr1	8582000	8585000	CB	TN	3	108	36	CB_TN
chr1	8582000	8585000	CB	WB	3	185	61.6667	CB_WB
chr1	8582000	8585000	CB	WJ	2	78	39	CB_WJ
chr1	8582000	8585000	CB	WY	1	107	107	CB_WY
chr1	8582000	8585000	CB	WZ	1	98	98	CB_WZ
chr1	8582000	8585000	CK	CU3	2	29	14.5	CK_CU3
chr1	8582000	8585000	CK	LA	2	57	28.5	CK_LA
chr1	8582000	8585000	CK	LD	1	41	41	CK_LD
chr1	8582000	8585000	CK	TN	3	90	30	CK_TN
chr1	8582000	8585000	CK	WB	2	48	24	CK_WB
chr1	8582000	8585000	CK	WJ	2	63	31.5	CK_WJ
chr1	8582000	8585000	CK	WY	2	49	24.5	CK_WY
chr1	8582000	8585000	CK	WZ	3	69	23	CK_WZ
chr1	8582000	8585000	CU3	LA	4	45	11.25	CU3_LA
chr1	8582000	8585000	CU3	LD	1	31	31	CU3_LD
chr1	8582000	8585000	CU3	TN	6	97	16.1667	CU3_TN
chr1	8582000	8585000	CU3	WB	4	57	14.25	CU3_WB
chr1	8582000	8585000	CU3	WJ	5	81	16.2	CU3_WJ
chr1	8582000	8585000	CU3	WY	3	12	4	CU3_WY
chr1	8582000	8585000	CU3	WZ	2	7	3.5	CU3_WZ
chr1	8582000	8585000	LA	LD	1	125	125	LA_LD
chr1	8582000	8585000	LA	TN	3	77	25.6667	LA_TN
chr1	8582000	8585000	LA	WB	3	130	43.3333	LA_WB
chr1	8582000	8585000	LA	WJ	3	77	25.6667	LA_WJ
chr1	8582000	8585000	LA	WY	3	257	85.6667	LA_WY
chr1	8582000	8585000	LA	WZ	7	568	81.1429	LA_WZ
chr1	8582000	8585000	LD	WB	2	84	42	LD_WB
chr1	8582000	8585000	LD	WJ	1	22	22	LD_WJ
chr1	8582000	8585000	LD	WY	1	54	54	LD_WY
chr1	8582000	8585000	TN	WB	4	152	38	TN_WB
chr1	8582000	8585000	TN	WJ	4	185	46.25	TN_WJ
chr1	8582000	8585000	TN	WY	2	55	27.5	TN_WY
chr1	8582000	8585000	TN	WZ	5	155	31	TN_WZ
chr1	8582000	8585000	WB	WJ	4	177	44.25	WB_WJ
chr1	8582000	8585000	WB	WY	3	153	51	WB_WY
chr1	8582000	8585000	WB	WZ	6	281	46.8333	WB_WZ
chr1	8582000	8585000	WJ	WY	3	80	26.6667	WJ_WY
chr1	8582000	8585000	WJ	WZ	5	147	29.4	WJ_WZ
chr1	8582000	8585000	WY	WZ	7	569	81.2857	WY_WZ
chr1	8583000	8586000	CB	CK	3	116	38.6667	CB_CK
chr1	8583000	8586000	CB	CU3	2	15	7.5	CB_CU3
chr1	8583000	8586000	CB	LA	3	332	110.667	CB_LA
chr1	8583000	8586000	CB	LD	1	93	93	CB_LD
chr1	8583000	8586000	CB	TN	4	151	37.75	CB_TN
chr1	8583000	8586000	CB	WB	3	180	60	CB_WB
chr1	8583000	8586000	CB	WJ	3	122	40.6667	CB_WJ
chr1	8583000	8586000	CB	WY	3	326	108.667	CB_WY
chr1	8583000	8586000	CB	WZ	2	197	98.5	CB_WZ
chr1	8583000	8586000	CK	CU3	3	45	15	CK_CU3
chr1	8583000	8586000	CK	LA	3	88	29.3333	CK_LA
chr1	8583000	8586000	CK	LD	1	41	41	CK_LD
chr1	8583000	8586000	CK	TN	5	168	33.6	CK_TN
chr1	8583000	8586000	CK	WB	3	73	24.3333	CK_WB
chr1	8583000	8586000	CK	WJ	3	100	33.3333	CK_WJ
chr1	8583000	8586000	CK	WY	4	105	26.25	CK_WY
chr1	8583000	8586000	CK	WZ	4	91	22.75	CK_WZ
chr1	8583000	8586000	CU3	LA	4	45	11.25	CU3_LA
chr1	8583000	8586000	CU3	LD	1	31	31	CU3_LD
chr1	8583000	8586000	CU3	TN	6	97	16.1667	CU3_TN
chr1	8583000	8586000	CU3	WB	2	28	14	CU3_WB
chr1	8583000	8586000	CU3	WJ	4	66	16.5	CU3_WJ
chr1	8583000	8586000	CU3	WY	2	5	2.5	CU3_WY
chr1	8583000	8586000	CU3	WZ	2	11	5.5	CU3_WZ
chr1	8583000	8586000	LA	LD	1	125	125	LA_LD
chr1	8583000	8586000	LA	TN	3	77	25.6667	LA_TN
chr1	8583000	8586000	LA	WB	3	130	43.3333	LA_WB
chr1	8583000	8586000	LA	WJ	3	77	25.6667	LA_WJ
chr1	8583000	8586000	LA	WY	3	261	87	LA_WY
chr1	8583000	8586000	LA	WZ	7	553	79	LA_WZ
chr1	8583000	8586000	LD	WB	1	44	44	LD_WB
chr1	8583000	8586000	LD	WJ	1	22	22	LD_WJ
chr1	8583000	8586000	LD	WY	1	54	54	LD_WY
chr1	8583000	8586000	TN	WB	5	190	38	TN_WB
chr1	8583000	8586000	TN	WJ	4	185	46.25	TN_WJ
chr1	8583000	8586000	TN	WY	3	88	29.3333	TN_WY
chr1	8583000	8586000	TN	WZ	5	155	31	TN_WZ
chr1	8583000	8586000	WB	WJ	5	220	44	WB_WJ
chr1	8583000	8586000	WB	WY	3	148	49.3333	WB_WY
chr1	8583000	8586000	WB	WZ	6	270	45	WB_WZ
chr1	8583000	8586000	WJ	WY	3	84	28	WJ_WY
chr1	8583000	8586000	WJ	WZ	4	115	28.75	WJ_WZ
chr1	8583000	8586000	WY	WZ	4	312	78	WY_WZ
chr1	8584000	8587000	CB	CK	8	288	36	CB_CK
chr1	8584000	8587000	CB	CU3	4	32	8	CB_CU3
chr1	8584000	8587000	CB	LA	11	1013	92.0909	CB_LA
chr1	8584000	8587000	CB	LD	4	360	90	CB_LD
chr1	8584000	8587000	CB	TN	9	359	39.8889	CB_TN
chr1	8584000	8587000	CB	WB	11	546	49.6364	CB_WB
chr1	8584000	8587000	CB	WJ	10	362	36.2	CB_WJ
chr1	8584000	8587000	CB	WY	11	862	78.3636	CB_WY
chr1	8584000	8587000	CB	WZ	12	771	64.25	CB_WZ
chr1	8584000	8587000	CK	CU3	5	73	14.6	CK_CU3
chr1	8584000	8587000	CK	LA	7	196	28	CK_LA
chr1	8584000	8587000	CK	LD	8	254	31.75	CK_LD
chr1	8584000	8587000	CK	TN	8	302	37.75	CK_TN
chr1	8584000	8587000	CK	WB	5	114	22.8	CK_WB
chr1	8584000	8587000	CK	WJ	6	207	34.5	CK_WJ
chr1	8584000	8587000	CK	WY	7	178	25.4286	CK_WY
chr1	8584000	8587000	CK	WZ	7	124	17.7143	CK_WZ
chr1	8584000	8587000	CU3	LA	5	66	13.2	CU3_LA
chr1	8584000	8587000	CU3	LD	6	130	21.6667	CU3_LD
chr1	8584000	8587000	CU3	TN	3	48	16	CU3_TN
chr1	8584000	8587000	CU3	WB	4	46	11.5	CU3_WB
chr1	8584000	8587000	CU3	WJ	3	49	16.3333	CU3_WJ
chr1	8584000	8587000	CU3	WY	2	5	2.5	CU3_WY
chr1	8584000	8587000	CU3	WZ	2	11	5.5	CU3_WZ
chr1	8584000	8587000	LA	LD	9	1024	113.778	LA_LD
chr1	8584000	8587000	LA	TN	7	183	26.1429	LA_TN
chr1	8584000	8587000	LA	WB	6	213	35.5	LA_WB
chr1	8584000	8587000	LA	WJ	6	148	24.6667	LA_WJ
chr1	8584000	8587000	LA	WY	11	850	77.2727	LA_WY
chr1	8584000	8587000	LA	WZ	11	715	65	LA_WZ
chr1	8584000	8587000	LD	WB	4	170	42.5	LD_WB
chr1	8584000	8587000	LD	WJ	4	80	20	LD_WJ
chr1	8584000	8587000	LD	WY	5	241	48.2	LD_WY
chr1	8584000	8587000	LD	WZ	2	51	25.5	LD_WZ
chr1	8584000	8587000	TN	WB	8	263	32.875	TN_WB
chr1	8584000	8587000	TN	WJ	9	456	50.6667	TN_WJ
chr1	8584000	8587000	TN	WY	7	206	29.4286	TN_WY
chr1	8584000	8587000	TN	WZ	9	225	25	TN_WZ
chr1	8584000	8587000	WB	WJ	9	341	37.8889	WB_WJ
chr1	8584000	8587000	WB	WY	8	319	39.875	WB_WY
chr1	8584000	8587000	WB	WZ	8	227	28.375	WB_WZ
chr1	8584000	8587000	WJ	WY	9	240	26.6667	WJ_WY
chr1	8584000	8587000	WJ	WZ	9	194	21.5556	WJ_WZ
chr1	8584000	8587000	WY	WZ	11	582	52.9091	WY_WZ
chr1	8585000	8588000	CB	CK	15	458	30.5333	CB_CK
chr1	8585000	8588000	CB	CU3	8	68	8.5	CB_CU3
chr1	8585000	8588000	CB	LA	21	1351	64.3333	CB_LA
chr1	8585000	8588000	CB	LD	16	981	61.3125	CB_LD
chr1	8585000	8588000	CB	TN	14	598	42.7143	CB_TN
chr1	8585000	8588000	CB	WB	22	1094	49.7273	CB_WB
chr1	8585000	8588000	CB	WJ	16	562	35.125	CB_WJ
chr1	8585000	8588000	CB	WY	20	1254	62.7	CB_WY
chr1	8585000	8588000	CB	WZ	18	893	49.6111	CB_WZ
chr1	8585000	8588000	CK	CU3	12	204	17	CK_CU3
chr1	8585000	8588000	CK	LA	16	295	18.4375	CK_LA
chr1	8585000	8588000	CK	LD	14	305	21.7857	CK_LD
chr1	8585000	8588000	CK	TN	10	405	40.5	CK_TN
chr1	8585000	8588000	CK	WB	14	293	20.9286	CK_WB
chr1	8585000	8588000	CK	WJ	12	423	35.25	CK_WJ
chr1	8585000	8588000	CK	WY	14	334	23.8571	CK_WY
chr1	8585000	8588000	CK	WZ	14	202	14.4286	CK_WZ
chr1	8585000	8588000	CU3	LA	7	113	16.1429	CU3_LA
chr1	8585000	8588000	CU3	LD	14	262	18.7143	CU3_LD
chr1	8585000	8588000	CU3	TN	7	151	21.5714	CU3_TN
chr1	8585000	8588000	CU3	WB	7	81	11.5714	CU3_WB
chr1	8585000	8588000	CU3	WJ	5	85	17	CU3_WJ
chr1	8585000	8588000	CU3	WY	4	14	3.5	CU3_WY
chr1	8585000	8588000	CU3	WZ	9	90	10	CU3_WZ
chr1	8585000	8588000	LA	LD	19	1616	85.0526	LA_LD
chr1	8585000	8588000	LA	TN	11	263	23.9091	LA_TN
chr1	8585000	8588000	LA	WB	12	300	25	LA_WB
chr1	8585000	8588000	LA	WJ	10	192	19.2	LA_WJ
chr1	8585000	8588000	LA	WY	20	1228	61.4	LA_WY
chr1	8585000	8588000	LA	WZ	21	1072	51.0476	LA_WZ
chr1	8585000	8588000	LD	TN	2	6	3	LD_TN
chr1	8585000	8588000	LD	WB	13	521	40.0769	LD_WB
chr1	8585000	8588000	LD	WJ	9	123	13.6667	LD_WJ
chr1	8585000	8588000	LD	WY	13	355	27.3077	LD_WY
chr1	8585000	8588000	LD	WZ	12	151	12.5833	LD_WZ
chr1	8585000	8588000	TN	WB	13	420	32.3077	TN_WB
chr1	8585000	8588000	TN	WJ	11	592	53.8182	TN_WJ
chr1	8585000	8588000	TN	WY	13	478	36.7692	TN_WY
chr1	8585000	8588000	TN	WZ	13	298	22.9231	TN_WZ
chr1	8585000	8588000	WB	WJ	17	588	34.5882	WB_WJ
chr1	8585000	8588000	WB	WY	16	565	35.3125	WB_WY
chr1	8585000	8588000	WB	WZ	16	332	20.75	WB_WZ
chr1	8585000	8588000	WJ	WY	16	464	29	WJ_WY
chr1	8585000	8588000	WJ	WZ	12	218	18.1667	WJ_WZ
chr1	8585000	8588000	WY	WZ	19	818	43.0526	WY_WZ
chr1	8586000	8589000	CB	CK	13	384	29.5385	CB_CK
chr1	8586000	8589000	CB	CU3	8	68	8.5	CB_CU3
chr1	8586000	8589000	CB	LA	21	1262	60.0952	CB_LA
chr1	8586000	8589000	CB	LD	16	981	61.3125	CB_LD
chr1	8586000	8589000	CB	TN	13	560	43.0769	CB_TN
chr1	8586000	8589000	CB	WB	22	1092	49.6364	CB_WB
chr1	8586000	8589000	CB	WJ	17	593	34.8824	CB_WJ
chr1	8586000	8589000	CB	WY	18	1038	57.6667	CB_WY
chr1	8586000	8589000	CB	WZ	17	795	46.7647	CB_WZ
chr1	8586000	8589000	CK	CU3	12	215	17.9167	CK_CU3
chr1	8586000	8589000	CK	LA	15	265	17.6667	CK_LA
chr1	8586000	8589000	CK	LD	14	305	21.7857	CK_LD
chr1	8586000	8589000	CK	TN	8	334	41.75	CK_TN
chr1	8586000	8589000	CK	WB	13	270	20.7692	CK_WB
chr1	8586000	8589000	CK	WJ	13	471	36.2308	CK_WJ
chr1	8586000	8589000	CK	WY	12	283	23.5833	CK_WY
chr1	8586000	8589000	CK	WZ	13	181	13.9231	CK_WZ
chr1	8586000	8589000	CU3	LA	8	134	16.75	CU3_LA
chr1	8586000	8589000	CU3	LD	14	262	18.7143	CU3_LD
chr1	8586000	8589000	CU3	TN	7	151	21.5714	CU3_TN
